FEN,Player,Move,Score,Mate
1q3r2/Q7/4pRkp/3pP1p1/3P4/8/6P1/6K1 b - - 2 79,BLACK,Kh5,0.0,False
1q3r2/Q7/4pRkp/3pP1p1/3P4/8/6P1/6K1 b - - 2 79,BLACK,Rxf6,-7.06,False
8/5PQ1/4p2p/3p3k/3P2p1/8/5KP1/2q5 b - - 4 84,BLACK,Kh4,-35.01,False
8/5PQ1/4p2p/3p3k/3P2p1/8/5KP1/2q5 b - - 4 84,BLACK,Qc8,-57.72,False
8/5PQ1/4p2p/3p3k/3P2p1/8/5KP1/2q5 b - - 4 84,BLACK,Qc7,-74.36,False
8/5PQ1/4p2p/3p3k/3P2p1/8/5KP1/2q5 b - - 4 84,BLACK,Qc6,-0.06,False
8/5PQ1/4p2p/3p3k/3P2p1/8/5KP1/2q5 b - - 4 84,BLACK,Qg5,-62.74,False
8/5PQ1/4p2p/3p3k/3P2p1/8/5KP1/2q5 b - - 4 84,BLACK,Qc5,-0.03,False
8/5PQ1/4p2p/3p3k/3P2p1/8/5KP1/2q5 b - - 4 84,BLACK,Qf4+,0.0,True
8/5PQ1/4p2p/3p3k/3P2p1/8/5KP1/2q5 b - - 4 84,BLACK,Qc4,-0.06,False
8/5PQ1/4p2p/3p3k/3P2p1/8/5KP1/2q5 b - - 4 84,BLACK,Qe3+,-0.04,True
8/5PQ1/4p2p/3p3k/3P2p1/8/5KP1/2q5 b - - 4 84,BLACK,Qc3,-143.68,False
8/5PQ1/4p2p/3p3k/3P2p1/8/5KP1/2q5 b - - 4 84,BLACK,Qa3,-62.93,False
8/5PQ1/4p2p/3p3k/3P2p1/8/5KP1/2q5 b - - 4 84,BLACK,Qd2+,0.0,True
8/5PQ1/4p2p/3p3k/3P2p1/8/5KP1/2q5 b - - 4 84,BLACK,Qc2+,-13.48,True
8/5PQ1/4p2p/3p3k/3P2p1/8/5KP1/2q5 b - - 4 84,BLACK,Qb2+,-7.82,True
8/5PQ1/4p2p/3p3k/3P2p1/8/5KP1/2q5 b - - 4 84,BLACK,Qh1,-0.06,False
8/5PQ1/4p2p/3p3k/3P2p1/8/5KP1/2q5 b - - 4 84,BLACK,Qg1+,-0.04,True
8/5PQ1/4p2p/3p3k/3P2p1/8/5KP1/2q5 b - - 4 84,BLACK,Qf1+,-0.04,True
8/5PQ1/4p2p/3p3k/3P2p1/8/5KP1/2q5 b - - 4 84,BLACK,Qe1+,-0.04,True
8/5PQ1/4p2p/3p3k/3P2p1/8/5KP1/2q5 b - - 4 84,BLACK,Qd1,-0.07,False
8/5PQ1/4p2p/3p3k/3P2p1/8/5KP1/2q5 b - - 4 84,BLACK,Qb1,-0.06,False
8/5PQ1/4p2p/3p3k/3P2p1/8/5KP1/2q5 b - - 4 84,BLACK,Qa1,-0.06,False
8/5PQ1/4p2p/3p3k/3P2p1/8/5KP1/2q5 b - - 4 84,BLACK,e5,-0.07,False
8/5PQ1/4p2p/3p3k/3P2p1/8/5KP1/2q5 b - - 4 84,BLACK,g3+,-6.61,True
6r1/2r2pk1/4pRpp/3pP2P/1P1P4/5R2/4q1PK/1Q6 b - - 0 67,BLACK,Rh8,-0.03,False
6r1/2r2pk1/4pRpp/3pP2P/1P1P4/5R2/4q1PK/1Q6 b - - 0 67,BLACK,Rf8,-4.34,False
6r1/2r2pk1/4pRpp/3pP2P/1P1P4/5R2/4q1PK/1Q6 b - - 0 67,BLACK,Re8,-0.06,False
6r1/2r2pk1/4pRpp/3pP2P/1P1P4/5R2/4q1PK/1Q6 b - - 0 67,BLACK,Rd8,-0.06,False
6r1/2r2pk1/4pRpp/3pP2P/1P1P4/5R2/4q1PK/1Q6 b - - 0 67,BLACK,Rgc8,-0.07,False
6r1/2r2pk1/4pRpp/3pP2P/1P1P4/5R2/4q1PK/1Q6 b - - 0 67,BLACK,Rb8,-0.06,False
6r1/2r2pk1/4pRpp/3pP2P/1P1P4/5R2/4q1PK/1Q6 b - - 0 67,BLACK,Ra8,-0.08,False
6r1/2r2pk1/4pRpp/3pP2P/1P1P4/5R2/4q1PK/1Q6 b - - 0 67,BLACK,Kh8,-0.83,False
6r1/2r2pk1/4pRpp/3pP2P/1P1P4/5R2/4q1PK/1Q6 b - - 0 67,BLACK,Kf8,-6.02,False
6r1/2r2pk1/4pRpp/3pP2P/1P1P4/5R2/4q1PK/1Q6 b - - 0 67,BLACK,Kh7,-2.46,False
6r1/2r2pk1/4pRpp/3pP2P/1P1P4/5R2/4q1PK/1Q6 b - - 0 67,BLACK,Rcc8,-7.71,False
6r1/2r2pk1/4pRpp/3pP2P/1P1P4/5R2/4q1PK/1Q6 b - - 0 67,BLACK,Re7,-5.09,False
6r1/2r2pk1/4pRpp/3pP2P/1P1P4/5R2/4q1PK/1Q6 b - - 0 67,BLACK,Rd7,-6.02,False
6r1/2r2pk1/4pRpp/3pP2P/1P1P4/5R2/4q1PK/1Q6 b - - 0 67,BLACK,Rb7,-6.58,False
6r1/2r2pk1/4pRpp/3pP2P/1P1P4/5R2/4q1PK/1Q6 b - - 0 67,BLACK,Ra7,-5.85,False
6r1/2r2pk1/4pRpp/3pP2P/1P1P4/5R2/4q1PK/1Q6 b - - 0 67,BLACK,Rc6,-0.09,False
6r1/2r2pk1/4pRpp/3pP2P/1P1P4/5R2/4q1PK/1Q6 b - - 0 67,BLACK,Rc5,-0.09,False
6r1/2r2pk1/4pRpp/3pP2P/1P1P4/5R2/4q1PK/1Q6 b - - 0 67,BLACK,Rc4,-0.09,False
6r1/2r2pk1/4pRpp/3pP2P/1P1P4/5R2/4q1PK/1Q6 b - - 0 67,BLACK,Rc3,-0.09,False
6r1/2r2pk1/4pRpp/3pP2P/1P1P4/5R2/4q1PK/1Q6 b - - 0 67,BLACK,Rc2,-0.32,False
6r1/2r2pk1/4pRpp/3pP2P/1P1P4/5R2/4q1PK/1Q6 b - - 0 67,BLACK,Rc1,-0.09,False
6r1/2r2pk1/4pRpp/3pP2P/1P1P4/5R2/4q1PK/1Q6 b - - 0 67,BLACK,Qa6,-11.71,False
6r1/2r2pk1/4pRpp/3pP2P/1P1P4/5R2/4q1PK/1Q6 b - - 0 67,BLACK,Qxe5+,-10.19,True
6r1/2r2pk1/4pRpp/3pP2P/1P1P4/5R2/4q1PK/1Q6 b - - 0 67,BLACK,Qb5,-8.25,False
6r1/2r2pk1/4pRpp/3pP2P/1P1P4/5R2/4q1PK/1Q6 b - - 0 67,BLACK,Qe4,-0.22,False
6r1/2r2pk1/4pRpp/3pP2P/1P1P4/5R2/4q1PK/1Q6 b - - 0 67,BLACK,Qc4,-8.76,False
6r1/2r2pk1/4pRpp/3pP2P/1P1P4/5R2/4q1PK/1Q6 b - - 0 67,BLACK,Qxf3,-6.37,False
6r1/2r2pk1/4pRpp/3pP2P/1P1P4/5R2/4q1PK/1Q6 b - - 0 67,BLACK,Qe3,-10.09,False
6r1/2r2pk1/4pRpp/3pP2P/1P1P4/5R2/4q1PK/1Q6 b - - 0 67,BLACK,Qd3,-28.07,False
6r1/2r2pk1/4pRpp/3pP2P/1P1P4/5R2/4q1PK/1Q6 b - - 0 67,BLACK,Qxg2+,-8.78,True
6r1/2r2pk1/4pRpp/3pP2P/1P1P4/5R2/4q1PK/1Q6 b - - 0 67,BLACK,Qf2,-9.81,False
6r1/2r2pk1/4pRpp/3pP2P/1P1P4/5R2/4q1PK/1Q6 b - - 0 67,BLACK,Qd2,-5.21,False
6r1/2r2pk1/4pRpp/3pP2P/1P1P4/5R2/4q1PK/1Q6 b - - 0 67,BLACK,Qc2,-7.59,False
6r1/2r2pk1/4pRpp/3pP2P/1P1P4/5R2/4q1PK/1Q6 b - - 0 67,BLACK,Qb2,-12.95,False
6r1/2r2pk1/4pRpp/3pP2P/1P1P4/5R2/4q1PK/1Q6 b - - 0 67,BLACK,Qa2,-16.17,False
6r1/2r2pk1/4pRpp/3pP2P/1P1P4/5R2/4q1PK/1Q6 b - - 0 67,BLACK,Qf1,-0.08,False
6r1/2r2pk1/4pRpp/3pP2P/1P1P4/5R2/4q1PK/1Q6 b - - 0 67,BLACK,Qe1,-14.53,False
6r1/2r2pk1/4pRpp/3pP2P/1P1P4/5R2/4q1PK/1Q6 b - - 0 67,BLACK,Qd1,-16.36,False
6r1/2r2pk1/4pRpp/3pP2P/1P1P4/5R2/4q1PK/1Q6 b - - 0 67,BLACK,gxh5,-1.27,False
6r1/2r2pk1/4pRpp/3pP2P/1P1P4/5R2/4q1PK/1Q6 b - - 0 67,BLACK,g5,-3.17,False
1r5k/2r2pp1/4p2p/3pP1q1/3P1RQ1/1P4RP/6PK/8 w - - 36 49,WHITE,Qxe6,-7.83,False
1r5k/2r2pp1/4p2p/3pP1q1/3P1RQ1/1P4RP/6PK/8 w - - 36 49,WHITE,Qh5,-9.42,False
1r5k/2r2pp1/4p2p/3pP1q1/3P1RQ1/1P4RP/6PK/8 w - - 36 49,WHITE,Qxg5,0.28,False
1r5k/2r2pp1/4p2p/3pP1q1/3P1RQ1/1P4RP/6PK/8 w - - 36 49,WHITE,Qf5,-8.06,False
1r5k/2r2pp1/4p2p/3pP1q1/3P1RQ1/1P4RP/6PK/8 w - - 36 49,WHITE,Qh4,-1.2,False
1r5k/2r2pp1/4p2p/3pP1q1/3P1RQ1/1P4RP/6PK/8 w - - 36 49,WHITE,Qf3,0.08,False
1r5k/2r2pp1/4p2p/3pP1q1/3P1RQ1/1P4RP/6PK/8 w - - 36 49,WHITE,Qe2,-8.68,False
1r5k/2r2pp1/4p2p/3pP1q1/3P1RQ1/1P4RP/6PK/8 w - - 36 49,WHITE,Qd1,-9.02,False
1r5k/2r2pp1/4p2p/3pP1q1/3P1RQ1/1P4RP/6PK/8 w - - 36 49,WHITE,Rxf7,-5.71,False
1r5k/2r2pp1/4p2p/3pP1q1/3P1RQ1/1P4RP/6PK/8 w - - 36 49,WHITE,Rf6,-7.65,False
1r5k/2r2pp1/4p2p/3pP1q1/3P1RQ1/1P4RP/6PK/8 w - - 36 49,WHITE,Rf5,-6.99,False
1r5k/2r2pp1/4p2p/3pP1q1/3P1RQ1/1P4RP/6PK/8 w - - 36 49,WHITE,Re4,-6.69,False
1r5k/2r2pp1/4p2p/3pP1q1/3P1RQ1/1P4RP/6PK/8 w - - 36 49,WHITE,Rff3,-1.32,False
1r5k/2r2pp1/4p2p/3pP1q1/3P1RQ1/1P4RP/6PK/8 w - - 36 49,WHITE,Rf2,-1.84,False
1r5k/2r2pp1/4p2p/3pP1q1/3P1RQ1/1P4RP/6PK/8 w - - 36 49,WHITE,Rf1,-1.84,False
1r5k/2r2pp1/4p2p/3pP1q1/3P1RQ1/1P4RP/6PK/8 w - - 36 49,WHITE,Rgf3,-1.3,False
1r5k/2r2pp1/4p2p/3pP1q1/3P1RQ1/1P4RP/6PK/8 w - - 36 49,WHITE,Re3,-1.32,False
1r5k/2r2pp1/4p2p/3pP1q1/3P1RQ1/1P4RP/6PK/8 w - - 36 49,WHITE,Rd3,-0.9,False
1r5k/2r2pp1/4p2p/3pP1q1/3P1RQ1/1P4RP/6PK/8 w - - 36 49,WHITE,Rc3,-8.09,False
1r5k/2r2pp1/4p2p/3pP1q1/3P1RQ1/1P4RP/6PK/8 w - - 36 49,WHITE,Kh1,-1.17,False
1r5k/2r2pp1/4p2p/3pP1q1/3P1RQ1/1P4RP/6PK/8 w - - 36 49,WHITE,Kg1,-1.16,False
1r5k/2r2pp1/4p2p/3pP1q1/3P1RQ1/1P4RP/6PK/8 w - - 36 49,WHITE,h4,-1.07,False
1r5k/2r2pp1/4p2p/3pP1q1/3P1RQ1/1P4RP/6PK/8 w - - 36 49,WHITE,b4,-1.4,False
8/5PQ1/4p2p/3p3k/3P2p1/8/6PK/4q3 b - - 30 97,BLACK,Kh4,-0.01,False
8/5PQ1/4p2p/3p3k/3P2p1/8/6PK/4q3 b - - 30 97,BLACK,Qe5+,-0.03,True
8/5PQ1/4p2p/3p3k/3P2p1/8/6PK/4q3 b - - 30 97,BLACK,Qa5,-0.04,False
8/5PQ1/4p2p/3p3k/3P2p1/8/6PK/4q3 b - - 30 97,BLACK,Qh4+,0.0,True
8/5PQ1/4p2p/3p3k/3P2p1/8/6PK/4q3 b - - 30 97,BLACK,Qe4,-0.06,False
8/5PQ1/4p2p/3p3k/3P2p1/8/6PK/4q3 b - - 30 97,BLACK,Qb4,-64.62,False
8/5PQ1/4p2p/3p3k/3P2p1/8/6PK/4q3 b - - 30 97,BLACK,Qg3+,-0.02,True
8/5PQ1/4p2p/3p3k/3P2p1/8/6PK/4q3 b - - 30 97,BLACK,Qe3,-0.04,False
8/5PQ1/4p2p/3p3k/3P2p1/8/6PK/4q3 b - - 30 97,BLACK,Qc3,-0.04,False
8/5PQ1/4p2p/3p3k/3P2p1/8/6PK/4q3 b - - 30 97,BLACK,Qf2,-64.29,False
8/5PQ1/4p2p/3p3k/3P2p1/8/6PK/4q3 b - - 30 97,BLACK,Qe2,-0.05,False
8/5PQ1/4p2p/3p3k/3P2p1/8/6PK/4q3 b - - 30 97,BLACK,Qd2,-0.04,False
8/5PQ1/4p2p/3p3k/3P2p1/8/6PK/4q3 b - - 30 97,BLACK,Qh1+,-0.04,True
8/5PQ1/4p2p/3p3k/3P2p1/8/6PK/4q3 b - - 30 97,BLACK,Qg1+,-0.04,True
8/5PQ1/4p2p/3p3k/3P2p1/8/6PK/4q3 b - - 30 97,BLACK,Qf1,-71.39,False
8/5PQ1/4p2p/3p3k/3P2p1/8/6PK/4q3 b - - 30 97,BLACK,Qd1,-0.05,False
8/5PQ1/4p2p/3p3k/3P2p1/8/6PK/4q3 b - - 30 97,BLACK,Qc1,-0.04,False
8/5PQ1/4p2p/3p3k/3P2p1/8/6PK/4q3 b - - 30 97,BLACK,Qb1,-0.05,False
8/5PQ1/4p2p/3p3k/3P2p1/8/6PK/4q3 b - - 30 97,BLACK,Qa1,-0.04,False
8/5PQ1/4p2p/3p3k/3P2p1/8/6PK/4q3 b - - 30 97,BLACK,e5,-0.21,False
8/5PQ1/4p2p/3p3k/3P2p1/8/6PK/4q3 b - - 30 97,BLACK,g3+,-63.0,True
rr4k1/5ppp/4p3/pq1pP3/3P4/1P1R3P/P3Q1P1/5RK1 b - - 0 26,BLACK,Kh8,-2.47,False
rr4k1/5ppp/4p3/pq1pP3/3P4/1P1R3P/P3Q1P1/5RK1 b - - 0 26,BLACK,Kf8,-2.9,False
rr4k1/5ppp/4p3/pq1pP3/3P4/1P1R3P/P3Q1P1/5RK1 b - - 0 26,BLACK,Rf8,-0.1,False
rr4k1/5ppp/4p3/pq1pP3/3P4/1P1R3P/P3Q1P1/5RK1 b - - 0 26,BLACK,Re8,-1.45,False
rr4k1/5ppp/4p3/pq1pP3/3P4/1P1R3P/P3Q1P1/5RK1 b - - 0 26,BLACK,Rd8,-1.51,False
rr4k1/5ppp/4p3/pq1pP3/3P4/1P1R3P/P3Q1P1/5RK1 b - - 0 26,BLACK,Rc8,-1.43,False
rr4k1/5ppp/4p3/pq1pP3/3P4/1P1R3P/P3Q1P1/5RK1 b - - 0 26,BLACK,Rb7,-0.03,False
rr4k1/5ppp/4p3/pq1pP3/3P4/1P1R3P/P3Q1P1/5RK1 b - - 0 26,BLACK,Rb6,-0.6,False
rr4k1/5ppp/4p3/pq1pP3/3P4/1P1R3P/P3Q1P1/5RK1 b - - 0 26,BLACK,Ra7,-0.16,False
rr4k1/5ppp/4p3/pq1pP3/3P4/1P1R3P/P3Q1P1/5RK1 b - - 0 26,BLACK,Ra6,-0.24,False
rr4k1/5ppp/4p3/pq1pP3/3P4/1P1R3P/P3Q1P1/5RK1 b - - 0 26,BLACK,Qe8,-0.16,False
rr4k1/5ppp/4p3/pq1pP3/3P4/1P1R3P/P3Q1P1/5RK1 b - - 0 26,BLACK,Qd7,-0.25,False
rr4k1/5ppp/4p3/pq1pP3/3P4/1P1R3P/P3Q1P1/5RK1 b - - 0 26,BLACK,Qb7,-0.46,False
rr4k1/5ppp/4p3/pq1pP3/3P4/1P1R3P/P3Q1P1/5RK1 b - - 0 26,BLACK,Qc6,-0.5,False
rr4k1/5ppp/4p3/pq1pP3/3P4/1P1R3P/P3Q1P1/5RK1 b - - 0 26,BLACK,Qb6,-0.38,False
rr4k1/5ppp/4p3/pq1pP3/3P4/1P1R3P/P3Q1P1/5RK1 b - - 0 26,BLACK,Qa6,-0.4,False
rr4k1/5ppp/4p3/pq1pP3/3P4/1P1R3P/P3Q1P1/5RK1 b - - 0 26,BLACK,Qc5,-9.01,False
rr4k1/5ppp/4p3/pq1pP3/3P4/1P1R3P/P3Q1P1/5RK1 b - - 0 26,BLACK,Qc4,-9.17,False
rr4k1/5ppp/4p3/pq1pP3/3P4/1P1R3P/P3Q1P1/5RK1 b - - 0 26,BLACK,Qb4,-0.16,False
rr4k1/5ppp/4p3/pq1pP3/3P4/1P1R3P/P3Q1P1/5RK1 b - - 0 26,BLACK,Qa4,-8.9,False
rr4k1/5ppp/4p3/pq1pP3/3P4/1P1R3P/P3Q1P1/5RK1 b - - 0 26,BLACK,Qxd3,-4.59,False
rr4k1/5ppp/4p3/pq1pP3/3P4/1P1R3P/P3Q1P1/5RK1 b - - 0 26,BLACK,Qxb3,-8.28,False
rr4k1/5ppp/4p3/pq1pP3/3P4/1P1R3P/P3Q1P1/5RK1 b - - 0 26,BLACK,h6,-0.19,False
rr4k1/5ppp/4p3/pq1pP3/3P4/1P1R3P/P3Q1P1/5RK1 b - - 0 26,BLACK,g6,-0.75,False
rr4k1/5ppp/4p3/pq1pP3/3P4/1P1R3P/P3Q1P1/5RK1 b - - 0 26,BLACK,f6,-6.4,False
rr4k1/5ppp/4p3/pq1pP3/3P4/1P1R3P/P3Q1P1/5RK1 b - - 0 26,BLACK,a4,0.0,False
rr4k1/5ppp/4p3/pq1pP3/3P4/1P1R3P/P3Q1P1/5RK1 b - - 0 26,BLACK,h5,-1.9,False
rr4k1/5ppp/4p3/pq1pP3/3P4/1P1R3P/P3Q1P1/5RK1 b - - 0 26,BLACK,g5,-4.1,False
rr4k1/5ppp/4p3/pq1pP3/3P4/1P1R3P/P3Q1P1/5RK1 b - - 0 26,BLACK,f5,-5.48,False
1q3r2/Q1r2pk1/4pR1p/3pP1p1/3P4/8/6P1/5RK1 w - - 0 77,WHITE,Qxb8,-6.74,False
1q3r2/Q1r2pk1/4pR1p/3pP1p1/3P4/8/6P1/5RK1 w - - 0 77,WHITE,Qa8,-10.72,False
1q3r2/Q1r2pk1/4pR1p/3pP1p1/3P4/8/6P1/5RK1 w - - 0 77,WHITE,Qxc7,-6.58,False
1q3r2/Q1r2pk1/4pR1p/3pP1p1/3P4/8/6P1/5RK1 w - - 0 77,WHITE,Qb7,-11.75,False
1q3r2/Q1r2pk1/4pR1p/3pP1p1/3P4/8/6P1/5RK1 w - - 0 77,WHITE,Qb6,-12.16,False
1q3r2/Q1r2pk1/4pR1p/3pP1p1/3P4/8/6P1/5RK1 w - - 0 77,WHITE,Qa6,-3.62,False
1q3r2/Q1r2pk1/4pR1p/3pP1p1/3P4/8/6P1/5RK1 w - - 0 77,WHITE,Qc5,-7.14,False
1q3r2/Q1r2pk1/4pR1p/3pP1p1/3P4/8/6P1/5RK1 w - - 0 77,WHITE,Qa5,-3.57,False
1q3r2/Q1r2pk1/4pR1p/3pP1p1/3P4/8/6P1/5RK1 w - - 0 77,WHITE,Qa4,-3.5,False
1q3r2/Q1r2pk1/4pR1p/3pP1p1/3P4/8/6P1/5RK1 w - - 0 77,WHITE,Qa3,-0.48,False
1q3r2/Q1r2pk1/4pR1p/3pP1p1/3P4/8/6P1/5RK1 w - - 0 77,WHITE,Qa2,-1.0,False
1q3r2/Q1r2pk1/4pR1p/3pP1p1/3P4/8/6P1/5RK1 w - - 0 77,WHITE,Qa1,-2.33,False
1q3r2/Q1r2pk1/4pR1p/3pP1p1/3P4/8/6P1/5RK1 w - - 0 77,WHITE,Rxf7+,0.0,True
1q3r2/Q1r2pk1/4pR1p/3pP1p1/3P4/8/6P1/5RK1 w - - 0 77,WHITE,Rxh6,-13.77,False
1q3r2/Q1r2pk1/4pR1p/3pP1p1/3P4/8/6P1/5RK1 w - - 0 77,WHITE,Rg6+,-9.48,True
1q3r2/Q1r2pk1/4pR1p/3pP1p1/3P4/8/6P1/5RK1 w - - 0 77,WHITE,Rxe6,-12.28,False
1q3r2/Q1r2pk1/4pR1p/3pP1p1/3P4/8/6P1/5RK1 w - - 0 77,WHITE,R6f5,-12.75,False
1q3r2/Q1r2pk1/4pR1p/3pP1p1/3P4/8/6P1/5RK1 w - - 0 77,WHITE,R6f4,-11.8,False
1q3r2/Q1r2pk1/4pR1p/3pP1p1/3P4/8/6P1/5RK1 w - - 0 77,WHITE,R6f3,-10.71,False
1q3r2/Q1r2pk1/4pR1p/3pP1p1/3P4/8/6P1/5RK1 w - - 0 77,WHITE,R6f2,-10.89,False
1q3r2/Q1r2pk1/4pR1p/3pP1p1/3P4/8/6P1/5RK1 w - - 0 77,WHITE,Kh2,-11.61,False
1q3r2/Q1r2pk1/4pR1p/3pP1p1/3P4/8/6P1/5RK1 w - - 0 77,WHITE,Kf2,-13.69,False
1q3r2/Q1r2pk1/4pR1p/3pP1p1/3P4/8/6P1/5RK1 w - - 0 77,WHITE,Kh1,-12.69,False
1q3r2/Q1r2pk1/4pR1p/3pP1p1/3P4/8/6P1/5RK1 w - - 0 77,WHITE,R1f5,-14.82,False
1q3r2/Q1r2pk1/4pR1p/3pP1p1/3P4/8/6P1/5RK1 w - - 0 77,WHITE,R1f4,-12.78,False
1q3r2/Q1r2pk1/4pR1p/3pP1p1/3P4/8/6P1/5RK1 w - - 0 77,WHITE,R1f3,-12.76,False
1q3r2/Q1r2pk1/4pR1p/3pP1p1/3P4/8/6P1/5RK1 w - - 0 77,WHITE,R1f2,-13.0,False
1q3r2/Q1r2pk1/4pR1p/3pP1p1/3P4/8/6P1/5RK1 w - - 0 77,WHITE,Re1,-11.73,False
1q3r2/Q1r2pk1/4pR1p/3pP1p1/3P4/8/6P1/5RK1 w - - 0 77,WHITE,Rd1,-10.94,False
1q3r2/Q1r2pk1/4pR1p/3pP1p1/3P4/8/6P1/5RK1 w - - 0 77,WHITE,Rc1,-0.08,False
1q3r2/Q1r2pk1/4pR1p/3pP1p1/3P4/8/6P1/5RK1 w - - 0 77,WHITE,Rb1,-0.09,False
1q3r2/Q1r2pk1/4pR1p/3pP1p1/3P4/8/6P1/5RK1 w - - 0 77,WHITE,Ra1,-12.33,False
1q3r2/Q1r2pk1/4pR1p/3pP1p1/3P4/8/6P1/5RK1 w - - 0 77,WHITE,g3,-13.26,False
1q3r2/Q1r2pk1/4pR1p/3pP1p1/3P4/8/6P1/5RK1 w - - 0 77,WHITE,g4,-14.18,False
r3r1k1/4bppp/4p3/p2pP3/q7/2PRB3/PP2Q1PP/4R1K1 w - - 0 22,WHITE,Ba7,-5.88,False
r3r1k1/4bppp/4p3/p2pP3/q7/2PRB3/PP2Q1PP/4R1K1 w - - 0 22,WHITE,Bh6,-3.97,False
r3r1k1/4bppp/4p3/p2pP3/q7/2PRB3/PP2Q1PP/4R1K1 w - - 0 22,WHITE,Bb6,-1.86,False
r3r1k1/4bppp/4p3/p2pP3/q7/2PRB3/PP2Q1PP/4R1K1 w - - 0 22,WHITE,Bg5,-5.44,False
r3r1k1/4bppp/4p3/p2pP3/q7/2PRB3/PP2Q1PP/4R1K1 w - - 0 22,WHITE,Bc5,-6.71,False
r3r1k1/4bppp/4p3/p2pP3/q7/2PRB3/PP2Q1PP/4R1K1 w - - 0 22,WHITE,Bf4,-5.28,False
r3r1k1/4bppp/4p3/p2pP3/q7/2PRB3/PP2Q1PP/4R1K1 w - - 0 22,WHITE,Bd4,-0.17,False
r3r1k1/4bppp/4p3/p2pP3/q7/2PRB3/PP2Q1PP/4R1K1 w - - 0 22,WHITE,Bf2,-1.96,False
r3r1k1/4bppp/4p3/p2pP3/q7/2PRB3/PP2Q1PP/4R1K1 w - - 0 22,WHITE,Bd2,-2.2,False
r3r1k1/4bppp/4p3/p2pP3/q7/2PRB3/PP2Q1PP/4R1K1 w - - 0 22,WHITE,Bc1,-1.44,False
r3r1k1/4bppp/4p3/p2pP3/q7/2PRB3/PP2Q1PP/4R1K1 w - - 0 22,WHITE,Rxd5,-6.03,False
r3r1k1/4bppp/4p3/p2pP3/q7/2PRB3/PP2Q1PP/4R1K1 w - - 0 22,WHITE,Rd4,-1.76,False
r3r1k1/4bppp/4p3/p2pP3/q7/2PRB3/PP2Q1PP/4R1K1 w - - 0 22,WHITE,Rd2,-1.37,False
r3r1k1/4bppp/4p3/p2pP3/q7/2PRB3/PP2Q1PP/4R1K1 w - - 0 22,WHITE,Rdd1,-1.54,False
r3r1k1/4bppp/4p3/p2pP3/q7/2PRB3/PP2Q1PP/4R1K1 w - - 0 22,WHITE,Qh5,-1.9,False
r3r1k1/4bppp/4p3/p2pP3/q7/2PRB3/PP2Q1PP/4R1K1 w - - 0 22,WHITE,Qg4,-10.48,False
r3r1k1/4bppp/4p3/p2pP3/q7/2PRB3/PP2Q1PP/4R1K1 w - - 0 22,WHITE,Qf3,-1.75,False
r3r1k1/4bppp/4p3/p2pP3/q7/2PRB3/PP2Q1PP/4R1K1 w - - 0 22,WHITE,Qf2,-2.2,False
r3r1k1/4bppp/4p3/p2pP3/q7/2PRB3/PP2Q1PP/4R1K1 w - - 0 22,WHITE,Qd2,-1.15,False
r3r1k1/4bppp/4p3/p2pP3/q7/2PRB3/PP2Q1PP/4R1K1 w - - 0 22,WHITE,Qc2,-10.49,False
r3r1k1/4bppp/4p3/p2pP3/q7/2PRB3/PP2Q1PP/4R1K1 w - - 0 22,WHITE,Qf1,-1.92,False
r3r1k1/4bppp/4p3/p2pP3/q7/2PRB3/PP2Q1PP/4R1K1 w - - 0 22,WHITE,Qd1,-2.2,False
r3r1k1/4bppp/4p3/p2pP3/q7/2PRB3/PP2Q1PP/4R1K1 w - - 0 22,WHITE,Kf2,-2.16,False
r3r1k1/4bppp/4p3/p2pP3/q7/2PRB3/PP2Q1PP/4R1K1 w - - 0 22,WHITE,Kh1,-1.96,False
r3r1k1/4bppp/4p3/p2pP3/q7/2PRB3/PP2Q1PP/4R1K1 w - - 0 22,WHITE,Kf1,-2.24,False
r3r1k1/4bppp/4p3/p2pP3/q7/2PRB3/PP2Q1PP/4R1K1 w - - 0 22,WHITE,Rf1,-0.8,False
r3r1k1/4bppp/4p3/p2pP3/q7/2PRB3/PP2Q1PP/4R1K1 w - - 0 22,WHITE,Red1,-1.78,False
r3r1k1/4bppp/4p3/p2pP3/q7/2PRB3/PP2Q1PP/4R1K1 w - - 0 22,WHITE,Rc1,-2.48,False
r3r1k1/4bppp/4p3/p2pP3/q7/2PRB3/PP2Q1PP/4R1K1 w - - 0 22,WHITE,Rb1,-2.38,False
r3r1k1/4bppp/4p3/p2pP3/q7/2PRB3/PP2Q1PP/4R1K1 w - - 0 22,WHITE,Ra1,-2.34,False
r3r1k1/4bppp/4p3/p2pP3/q7/2PRB3/PP2Q1PP/4R1K1 w - - 0 22,WHITE,c4,-2.97,False
r3r1k1/4bppp/4p3/p2pP3/q7/2PRB3/PP2Q1PP/4R1K1 w - - 0 22,WHITE,h3,-1.57,False
r3r1k1/4bppp/4p3/p2pP3/q7/2PRB3/PP2Q1PP/4R1K1 w - - 0 22,WHITE,g3,-2.12,False
r3r1k1/4bppp/4p3/p2pP3/q7/2PRB3/PP2Q1PP/4R1K1 w - - 0 22,WHITE,b3,-0.37,False
r3r1k1/4bppp/4p3/p2pP3/q7/2PRB3/PP2Q1PP/4R1K1 w - - 0 22,WHITE,a3,-0.76,False
